,country,name,brand,price,currency,url,image,scraped_at
467,UK,Gentle White,Meridol,,£,https://www.notino.co.uk/meridol/gentle-white-toothpaste-against-gum-bleeding-and-periodontal-disease-128777/,https://cdn.notinoimg.com/list_2k//meridol/merdecu_ktps50__150202.jpg,2024-06-13 12:43:04
468,UK,Nourish Gently Soothing,Sensodyne,,£,https://www.notino.co.uk/sensodyne/nourish-gently-soothing-bioactive-toothpaste-with-fluoride/,https://cdn.notinoimg.com/list_2k//sensodyne/8596149006345_01-o__220427.jpg,2024-06-13 12:43:04
469,UK,Daily rescue pack Serenity,HAAN,,£,https://www.notino.co.uk/haan/daily-rescue-pack-serenity-gift-set-hyva-meininki/,https://cdn.notinoimg.com/list_2k//haan/5060917123518_01-o__230619.jpg,2024-06-13 12:43:04
470,UK,Intensive Cleaning,Elmex,,£,https://www.notino.co.uk/elmex/intensive-cleaning-toothpaste-for-smooth-and-white-teeth/,https://cdn.notinoimg.com/list_2k//elmex/7610108057924_01-o__221125.jpg,2024-06-13 12:43:04
471,UK,Children's Toothpaste Original,Urtekram,,£,https://www.notino.co.uk/urtekram/childrens-toothpaste-original-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//urtekram/5765228839065_01-o__191016.jpg,2024-06-13 12:43:04
472,UK,Gum & Enamel Repair Gentle Whitening,Oral B,,£,https://www.notino.co.uk/oral-b/gum-enamel-repair-gentle-whitening-gentle-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//oral-b/8001090803016_01-o__200131.jpg,2024-06-13 12:43:04
473,UK,Oral Care Mint Fresh,Himalaya Herbals,,£,https://www.notino.co.uk/himalaya-herbals/oral-care-toothpaste-for-fresh-breath/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/hihorlw_ktps20__151009.jpg,2024-06-13 12:43:04
474,UK,Mint & Green Tea,Urtekram,,£,https://www.notino.co.uk/urtekram/urtekram-mint-green-tea-mint-toothpaste-with-green-tea/,https://cdn.notinoimg.com/list_2k//urtekram/5765228837832_01-o__190813.jpg,2024-06-13 12:43:04
475,UK,Botanique Cinnamon,Himalaya Herbals,,£,https://www.notino.co.uk/himalaya-herbals/botanique-cinnamon-toothpaste-for-complete-protection-of-teeth/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/605069200264_01-o__210811.jpg,2024-06-13 12:43:04
476,UK,Children's Toothpaste Tutti-Frutti,Urtekram,,£,https://www.notino.co.uk/urtekram/childrens-toothpaste-tutti-frutti-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//urtekram/5765228837801_01-o__191016.jpg,2024-06-13 12:43:04
477,UK,Pure,TePe,,£,https://www.notino.co.uk/tepe/pure-toothpaste/,https://cdn.notinoimg.com/list_2k//tepe/7350121254114_01-o__240419.jpg,2024-06-13 12:43:04
478,UK,Carbon+ Set,WOOM,,£,https://www.notino.co.uk/woom/carbon-set-gift-setfor-teeth/,https://cdn.notinoimg.com/list_2k//woom/4751033921102_01__221118.jpg,2024-06-13 12:43:04
479,UK,Aloe Vera,Urtekram,,£,https://www.notino.co.uk/urtekram/urtekram-strong-mint-organic-toothpaste/,https://cdn.notinoimg.com/list_2k//urtekram/5765228837849_01-o__190813.jpg,2024-06-13 12:43:04
480,UK,MicroSilver Plus,LR,,£,https://www.notino.co.uk/lr/microsilver-plus-toothpaste/,https://cdn.notinoimg.com/list_2k//lr/2800019046468_01-o__231009.jpg,2024-06-13 12:43:04
481,UK,Dental Cream Dental Cream,Himalaya Herbals,,£,https://www.notino.co.uk/himalaya-herbals/oral-care-fluoride-free-toothpaste-for-complete-protection-of-teeth/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/4751015926668_01-o__210811.jpg,2024-06-13 12:43:04
482,UK,ADS Regenerating,Curasept,,£,https://www.notino.co.uk/curasept/ads-regenerating-anti-decay-toothpaste-with-regenerative-effect/,https://cdn.notinoimg.com/list_2k//curasept/8056746070243_01-o__220203.jpg,2024-06-13 12:43:04
483,UK,Natural Toothpaste Tablets,The Humble Co.,6.4,£,https://www.notino.co.uk/the-humble-co/pastilles/,https://cdn.notinoimg.com/list_2k//humble/7350075691904_01-o__210816.jpg,2024-06-13 12:43:04
484,UK,All Day Care,Toothy®,,£,https://www.notino.co.uk/toothy/all-day-care-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//toothy/726667490687_01-o__210523.jpg,2024-06-13 12:43:04
485,UK,3D White,Blend-a-med,1.3,£,https://www.notino.co.uk/blend-a-med/3d-white-toothpaste-with-whitening-effect/,https://cdn.notinoimg.com/list_2k//blend-a-med/ble3dww_ktps05_01__170130.jpg,2024-06-13 12:43:04
486,UK,Biocare Natural Whitening and Regenerating,Swissdent,10.6,£,https://www.notino.co.uk/swissdent/biocare-regenerative-toothpaste-with-whitening-effect/,https://cdn.notinoimg.com/list_2k//swissdent/2800018278075_01-o__200824.jpg,2024-06-13 12:43:04
487,UK,Cavity Protection,Signal,1.5,£,https://www.notino.co.uk/signal/cavity-protection-toothpaste/,https://cdn.notinoimg.com/list_2k//signal/sigcvpu_ktps05__150511.jpg,2024-06-13 12:43:04
488,UK,Charcoal,White Glo,5.4,£,https://www.notino.co.uk/white-glo/charcoal-dental-care-set/,https://cdn.notinoimg.com/list_2k//white-glo/9319871001070_01-o__210524.jpg,2024-06-13 12:43:04
489,UK,Professional Choice,White Glo,5.5,£,https://www.notino.co.uk/white-glo/professional-choice-dental-care-set/,https://cdn.notinoimg.com/list_2k//white-glo/9319871000615_01-o__210524.jpg,2024-06-13 12:43:04
490,UK,JUNIOR Mint fresh,MEDIBLANC,6.6,£,https://www.notino.co.uk/mediblanc/junior-mint-fresh-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//mediblanc/8059300533147_01-o__220114.jpg,2024-06-13 12:43:04
491,UK,Cavity Protection Fresh Mint,Colgate,1.3,£,https://www.notino.co.uk/colgate/cavity-protection-toothpaste-with-fluoride/,https://cdn.notinoimg.com/list_2k//colgate/6920354836176_01-o__230811.jpg,2024-06-13 12:43:04
492,UK,Travel Set,Curaprox,10.6,£,https://www.notino.co.uk/curaprox/travel-set-travel-kitfor-teeth-tongue-and-gums/,https://cdn.notinoimg.com/list_2k//curaprox/7612412429916_01-o__220520.jpg,2024-06-13 12:43:04
